,0
9100,NVST
9101,BENER
9102,XSW
9103,GCBC
9104,DAIO
9105,PBPB
9106,HUDI
9107,EMSG
9108,RMBI
9109,AGR
9110,JBK
9111,AGAC.U
9112,CRSR
9113,TSIB
9114,DGII
9115,PVAL
9116,EWEB
9117,OPBK
9118,ENBL
9119,IDN
9120,LEGR
9121,OKTA
9122,BNDW
9123,SCHC
9124,WLK
9125,PCPC
9126,AUBAP
9127,MNDY
9128,LASR
9129,TRU
9130,BXMT
9131,CRNC
9132,BLCN
9133,OPENW
9134,ACCO
9135,AWYX
9136,HTAB
9137,SECT
9138,HVBC
9139,WD
9140,QSI
9141,OCDX
9142,FID
9143,SLP
9144,EPR$G
9145,VNO$K
9146,ATI
9147,BNOV
9148,CSCW
9149,BIBL
9150,MEIP
9151,CARZ
9152,CSML
9153,SRSA
9154,LMACU
9155,TANNL
9156,LANDM
9157,LSAT
9158,KBA
9159,NLSPW
9160,ABCM
9161,BTBT
9162,BLK
9163,SCHG
9164,HSON
9165,GGN
9166,VRNS
9167,VIRT
9168,PSC
9169,ROG
9170,QK
9171,DWPP
9172,SLAC
9173,IYM
9174,EBMT
9175,COVAU
9176,DTSTW
9177,FLGT
9178,PCSB
9179,KINZ
9180,OLD
9181,LOV
9182,NEAR
9183,GERN
9184,AHT$F
9185,CPHI
9186,TDTF
9187,UEIC
9188,CLAR
9189,CNCE
9190,BFAM
9191,GMBT
9192,SHG
9193,TYME
9194,IVDG
9195,LDHA
9196,PPC
9197,EL
9198,HZAC.W
9199,BDC
9200,FBCG
9201,PIE
9202,SPKE
9203,JHML
9204,SNDL
9205,MBOX
9206,FDRR
9207,CRAI
9208,ASPCU
9209,FONR
9210,CNS
9211,JHS
9212,STPC
9213,FMIVU
9214,NM$H
9215,APLE
9216,HT$E
9217,SCHF
9218,NUVA
9219,HLT
9220,TWIO
9221,EWU
9222,BGR
9223,NTIP
9224,LPI
9225,MKL
9226,NG
9227,STAR$D
9228,DE
9229,PAYA
9230,AEL$A
9231,CAPR
9232,LLY
9233,IMMR
9234,CN
9235,SSD
9236,BENEW
9237,WLKP
9238,NMG
9239,LTRX
9240,KEY
9241,CLOU
9242,DPZ
9243,SPLG
9244,FLL
9245,CMIIW
9246,QFIN
9247,SFM
9248,CIM$A
9249,BAC$O
9250,LMB
9251,GSL
9252,BAC$L
9253,GDXU
9254,BDR
9255,PHGE
9256,XOP
9257,ABBV
9258,AMH
9259,EVOJ
9260,XYL
9261,AGM$F
9262,RGT
9263,EFF
9264,RWX
9265,GNLN
9266,BCYP
9267,AGG
9268,BKI
9269,VLYPO
9270,RDFI
9271,CMO
9272,FNI
9273,FLRG
9274,FLEE
9275,ESTA
9276,FTOCW
9277,PFIN
9278,FL
9279,PEB$E
9280,ACEV
9281,PWFL
9282,SBS
9283,EUFN
9284,GPJA
9285,NIM
9286,VHAQ
9287,RGR
9288,CRVL
9289,IGR
9290,CHIK
9291,CMRE
9292,IRDM
9293,NVCR
9294,BRMK
9295,PUK$A
9296,AIRT
9297,TEN
9298,JSD
9299,SHLS
9300,EBACW
9301,FAF
9302,ULCC
9303,CLDT
9304,SGAMW
9305,VOD
9306,PII
9307,CDR$B
9308,KMX
9309,JO
9310,KMF
9311,LDI
9312,NOC
9313,EBIX
9314,SPEM
9315,FSII
9316,MGNX
9317,OPY
9318,LEO
9319,JOFFW
9320,CDXS
9321,TMAC
9322,SMBC
9323,GRNV
9324,EFSC
9325,MVT
9326,MBINO
9327,PSTX
9328,PML
9329,ADOCW
9330,JP
9331,CGAU
9332,TWND
9333,LUXAW
9334,NCBS
9335,HA
9336,AHPI
9337,BAPR
9338,PMVP
9339,PRDO
9340,PFE
9341,DMS.W
9342,SHBI
9343,CLVT
9344,HTBK
9345,MCMJ
9346,TRTN
9347,VERU
9348,JCICW
9349,TECS
9350,CLDB
9351,UBSI
9352,GNACU
9353,STCN
9354,IMXI
9355,GS$D
9356,ONE
9357,GHACW
9358,DRIO
9359,CAI$A
9360,ISZE
9361,AEACU
9362,CCNC
9363,OXSQ
9364,BBUS
9365,AWP
9366,HWM$
9367,AGM
9368,BLDE
9369,MOLN
9370,CPTK.W
9371,DNP
9372,PTICW
9373,EPR$E
9374,VCEL
9375,PHAR
9376,SMMT
9377,SPRE
9378,YVR
9379,GLHAW
9380,LHC
9381,CONX
9382,BAC$K
9383,JDIV
9384,PGEN
9385,XERS
9386,GNRS
9387,NTRS
9388,PBFX
9389,AVMU
9390,GEOS
9391,SPRO
9392,CTEST.S
9393,ARVL
9394,BKSE
9395,TGIF
9396,ORCC
9397,MTB
9398,LAD
9399,MUFG
9400,BBI
9401,RH
9402,BJ
9403,REMX
9404,CRI
9405,DYNT
9406,HTBI
9407,BCTX
9408,SLG
9409,APRN
9410,FPX
9411,BCRX
9412,JNCE
9413,GGMCU
9414,CGABL
9415,ATTO
9416,TMO
9417,BFLY.W
9418,ETAC
9419,GOODM
9420,ESSCU
9421,DSGN
9422,VIACP
9423,AGM$D
9424,STTK
9425,FAIL
9426,FAN
9427,OPER
9428,TME
9429,IAT
9430,AXON
9431,KDP
9432,HPQ
9433,AREC
9434,MYJ
9435,BVXV
9436,UTRN
9437,LYTS
9438,SOGO
9439,PRPO
9440,SV
9441,ALLY$A
9442,FINX
9443,PRTC
9444,USWS
9445,TRNO
9446,ALSN
9447,BSBE
9448,NCNA
9449,MH$C
9450,MMD
9451,INMU
9452,GTH
9453,HCDIW
9454,DDS
9455,OBCI
9456,JHB
9457,KFY
9458,RRC
9459,RVPHW
9460,FAD
9461,BIP$A
9462,PNC$P
9463,NC
9464,NGC
9465,XBIT
9466,TRMD
9467,XWEB
9468,HHLA.U
9469,DADA
9470,DRNA
9471,AMPY
9472,FCF
9473,CVII.W
9474,SGOL
9475,TRTN$A
9476,UUP
9477,AAQC.W
9478,ETWO
9479,PBD
9480,IVRA
9481,VNE
9482,NUEM
9483,INSW$A
9484,QELL
9485,MCK
9486,LULU
9487,TPB
9488,CMPI
9489,XGN
9490,CVE
9491,SLCA
9492,CENX
9493,GSEW
9494,GLDM
9495,WKEY
9496,FINM
9497,GTN
9498,IP
9499,GJO
9500,SYY
9501,BSJN
9502,ARKOW
9503,AHH$A
9504,PFL
9505,PRA
9506,MOR
9507,GGT$G
9508,VOO
9509,EBSB
9510,PAMC
9511,PSMD
9512,DGNS
9513,NRXP
9514,TAST
9515,INFO
9516,IBHE
9517,TERM
9518,CGC
9519,CYRX
9520,KPLTW
9521,MOTNW
9522,KIIIW
9523,CPRT
9524,FXNC
9525,NYMTO
9526,FIBR
9527,DISCK
9528,NIQ
9529,BHLB
9530,GAINN
9531,STIP
9532,IEDI
9533,EWCO
9534,HNDL
9535,EVSTC
9536,LINC
9537,VWO
9538,BML$J
9539,CTAC
9540,AXTI
9541,PRTK
9542,LYFT
9543,CWEN.A
9544,DIV
9545,NEA
9546,RENN
9547,BWXT
9548,KBR
9549,FLMI
9550,CEN
9551,ELTK
9552,FLOW
9553,GRSV
9554,ADES
9555,RY$T
9556,WAFDP
9557,DRTT
9558,RTLR
9559,IBN
9560,INZY
9561,UPV
9562,VFMF
9563,JPST
9564,DIN
9565,VVV
9566,GSLC
9567,STON
9568,KAII
9569,FITBI
9570,RCHGW
9571,BROG
9572,OXBR
9573,BSN.U
9574,PFS
9575,MHNC
9576,CLH
9577,TDY
9578,FWONK
9579,CIT$B
9580,STPC.U
9581,LDOS
9582,SUP
9583,GBLD
9584,SKIL.W
9585,PHM
9586,RARE
9587,SSLY
9588,VREX
9589,RACA
9590,CSOD
9591,FSBC
9592,HGH
9593,GVA
9594,CO
9595,ILMN
9596,CMP
9597,IDV
9598,MDLX
9599,TWNT
9600,USAI
9601,SCHM
9602,CSX
9603,HUM
9604,SQSP
9605,CMRE$C
9606,UTZ
9607,DDMXU
9608,QRTEA
9609,FSD
9610,COHR
9611,FRC$I
9612,PLM
9613,FI
9614,ETHO
9615,EVLO
9616,OCIO
9617,WIA
9618,REXR$C
9619,SMDY
9620,BWL.A
9621,NM
9622,LOKB.U
9623,XLG
9624,FOXW
9625,MOG.A
9626,DWEQ
9627,UTES
9628,YMAR
9629,RXRX
9630,HPKEW
9631,NUVB
9632,SMN
9633,SPTK
9634,CRH
9635,BOWXW
9636,ZEXIT
9637,NTNX
9638,NSH
9639,LGL
9640,KWAC.U
9641,HIGA
9642,MHF
9643,BCE
9644,OPA.U
9645,OUNZ
9646,ADIL
9647,AG
9648,LC
9649,CERE
9650,GYRO
9651,PZG
9652,FYX
9653,SIL
9654,CLNN
9655,NVR
9656,MDCA
9657,FCG
9658,FVIV.U
9659,CELC
9660,CNBKA
9661,IMCC
9662,BATT
9663,EFAD
9664,BBDO
9665,SFT
9666,CFV
9667,NORW
9668,IGNYW
9669,BOAC
9670,JRO
9671,CME
9672,NS
9673,VEDL
9674,HZON.U
9675,GAU
9676,NOV
9677,OEUR
9678,GNMA
9679,ROAM
9680,ONCS
9681,MIST
9682,EPM
9683,ACII
9684,DEFN
9685,BIMI
9686,PSB$W
9687,PNOV
9688,EMKR
9689,CHPM
9690,GOOD
9691,GLCN
9692,TINV
9693,WDIV
9694,SCPE
9695,SDG
9696,CLX
9697,DISH
9698,NSTC
9699,LW
9700,XLP
9701,FNCH
9702,FCVT
9703,FWONA
9704,ASEA
9705,QARP
9706,IWS
9707,IFFT
9708,BFIT
9709,GWACW
9710,WBIG
9711,SINO
9712,URBN
9713,GCP
9714,PPGH
9715,PSA$E
9716,TWO
9717,SPYG
9718,NOVT
9719,AIM
9720,PAE
9721,HOME
9722,IVAN
9723,SPAQ.W
9724,MINC
9725,GMED
9726,WEX
9727,SLCT
9728,LCA
9729,EXPD
9730,TISI
9731,FIDI
9732,VIR
9733,CID
9734,FVAL
9735,FGM
9736,BMAR
9737,SWETU
9738,FATT
9739,EW
9740,MDP
9741,HWBK
9742,TINV.U
9743,PLD
9744,GSQB.U
9745,APEN
9746,PROV
9747,FDEC
9748,DTW
9749,UPC
9750,RSVAW
9751,TV
9752,ARRW
9753,KALL
9754,ACKIU
9755,MOFG
9756,BLDP
9757,NXTG
9758,AWI
9759,CHAA
9760,XNCR
9761,GDXD
9762,FIZZ
9763,CPK
9764,MGF
9765,OLED
9766,BIGC
9767,BSMM
9768,CRHC
9769,KLIC
9770,ORIAU
9771,ZBZZT
9772,BSKYW
9773,HFWA
9774,ARDS
9775,NJR
9776,OUT
9777,HFBL
9778,KRUS
9779,BKCC
9780,PXF
9781,TWND.U
9782,XTLB
9783,RYF
9784,BIB
9785,GANX
9786,NAPA
9787,RQI
9788,SNUG
9789,MBNKP
9790,OCFT
9791,BJAN
9792,SMH
9793,OBAS
9794,QGRO
9795,SIVR
9796,UMBF
9797,WOR
9798,ZWRKU
9799,ACB
9800,BWA
9801,FDEU
9802,LJAQU
9803,RFMZ
9804,SFTW.U
9805,CTIC
9806,ZDGE
9807,QAI
9808,OCA.U
9809,FTEK
9810,CBAT
9811,TSHA
9812,PRTG
9813,FVT
9814,EFO
9815,TWST
9816,PNQI
9817,PSFE.W
9818,TVACU
9819,FGNA.W
9820,IO
9821,MEOH
9822,DEW
9823,KBND
9824,CGNX
9825,VMO
9826,AMSC
9827,RSLS
9828,AKYA
9829,CRM
9830,MMYT
9831,MTG
9832,WBA
9833,SPYD
9834,ZTS
9835,LOGC
9836,ARLP
9837,CM
9838,QVAL
9839,FNDF
9840,BWX
9841,AMLP
9842,AIC
9843,GBLO
9844,HLI
9845,MHO
9846,INFL
9847,ENSG
9848,TCS
9849,BOAS
9850,HY
9851,GNPK
9852,CCB
9853,REPH
9854,KNSA
9855,BNTX
9856,RILYT
9857,CMS
9858,NWG
9859,JULZ
9860,AAXJ
9861,BSAE
9862,KRNT
9863,IBIO
9864,PLTR
9865,SNPR.W
9866,CGO
9867,ISDR
9868,BLU
9869,HYACW
9870,PDM
9871,IRIX
9872,PFDRU
9873,AFIB
9874,KNG
9875,DFPHW
9876,ADTN
9877,HIIIW
9878,ACHL
9879,ISNS
9880,FTSM
9881,TTI
9882,AAIC$B
9883,EMAG
9884,ABGI
9885,GLBLW
9886,FNGO
9887,PSCU
9888,HLAH
9889,AMD
9890,HSRT
9891,GRPN
9892,SZK
9893,RNLX
9894,SKYW
9895,NEGG
9896,ATO
9897,OFG$D
9898,ICFI
9899,MSOS
9900,RJF
9901,CHMA
9902,PTC
9903,PFC
9904,HSCZ
9905,APRE
9906,FLLV
9907,DJCB
9908,LIXT
9909,CMG
9910,IR
9911,TDS
9912,CFVIW
9913,POWL
9914,AFBI
9915,QRFT
9916,NULC
9917,TKC
9918,EYE
9919,CCIV.W
9920,BXC
9921,NBH
9922,ECCB
9923,ZBRA
9924,PAVM
9925,EDOW
9926,SRNG
9927,VNO$M
9928,H
9929,EPU
9930,KLAC
9931,MLN
9932,FRGAP
9933,ARCH
9934,BCOV
9935,ASAN
9936,PRIF$H
9937,NRIM
9938,ATMR.U
9939,CFIV
9940,IEAWW
9941,RDIV
9942,CCRC
9943,TMST
9944,WRB$G
9945,TBLTW
9946,DFVL
9947,TWTR
9948,PFHD
9949,MAR
9950,BTRS
9951,EVAX
9952,AZUL
9953,SBEV.W
9954,MNTX
9955,MBND
9956,LEXXW
9957,NWE
9958,VELO
9959,SDGR
9960,TG
9961,SPWH
9962,FLQG
9963,ZIONP
9964,CD
9965,TNL
9966,APA
9967,OSH
9968,COLM
9969,SBTX
9970,LANC
9971,PBS
9972,IVZ
9973,SAN
9974,PMGMW
9975,CBAY
9976,GSBD
9977,ESGN
9978,FNDA
9979,GIM
9980,NUDM
9981,SGOC
9982,HIII
9983,OTRKP
9984,CVM
9985,TDOC
9986,PULS
9987,FYBR
9988,HWC
9989,MEG
9990,ASAX
9991,CGEM
9992,SCLEW
9993,EVBG
9994,EFX
9995,BSML
9996,LNTH
9997,ABNB
9998,VGK
9999,SPD
10000,DEI
10001,NIU
10002,GS$A
10003,AMAM
10004,AIMC
10005,HST
10006,GAPA
10007,ETG
10008,EXFO
10009,CRKN
10010,MTEX
10011,WSBC
10012,IWFL
10013,DCP
10014,BGY
10015,VRTS
10016,PPSI
10017,IMUX
10018,MBOT
10019,BLUA.W
10020,SF$B
10021,GAM$B
10022,CIO$A
10023,MNR$C
10024,IHDG
10025,LOVE
10026,EBIZ
10027,AIO
10028,NSYS
10029,CHKEZ
10030,FNCB
10031,BX
10032,CNA
10033,SPTI
10034,BMED
10035,AVEO
10036,GSAH.W
10037,FMBH
10038,RMBL
10039,GDDY
10040,JCS
10041,CIT
10042,VNLA
10043,ACGLO
10044,EIX
10045,ICE
10046,DOGZ
10047,LGAC
10048,BSX
10049,CAP
10050,SDEM
10051,GNAC
10052,SPNV
10053,CHAA.W
10054,DTM.V
10055,CHD
10056,FTFT
10057,ERYP
10058,FSSIU
10059,NHTC
10060,PTMN
10061,BOB
10062,CVGW
10063,EQH$C
10064,STL$A
10065,HYDW
10066,TTOO
10067,TZA
10068,AGT
10069,MNPR
10070,NOACU
10071,AFB
10072,PSB$Z
10073,TXG
10074,ADFI
10075,XOUT
10076,BLIN
10077,CHT
10078,PSCF
10079,SAA
10080,ERJ
10081,EPZM
10082,CFVI
10083,BHE
10084,DIVO
10085,CRSAW
10086,ASAQ.U
10087,FLNT
10088,PSA$P
10089,ALTU
10090,HCDIP
10091,BYM
10092,BHFAO
10093,SULR
10094,USCR
10095,REVHW
10096,AESC
10097,TPHS
10098,CDNS
10099,CHE
10100,SGAM
10101,EDRY
10102,TGB
10103,TPIF
10104,JCPB
10105,BNSO
10106,FREEW
10107,LU
10108,ACV
10109,LGHL
10110,SAFM
10111,CHY
10112,AMRB
10113,VER
10114,EFIX
10115,KBWP
10116,VSMV
10117,GLV.R
10118,WMPN
10119,SHACW
10120,DUNE
10121,APP
10122,HBB
10123,SPPP
10124,KEMX
10125,ADP
10126,EVOL
10127,ISTR
10128,DFNV
10129,RYAM
10130,DAVA
10131,AXP
10132,MBINP
10133,PUBM
10134,CPUH.U
10135,ESBA
10136,ANDA
10137,FMIVW
10138,TRP
10139,DLA
10140,NYMT
10141,VNDA
10142,BLTSU
10143,REAL
10144,BRG
10145,EP$C
10146,CLDL
10147,SITC
10148,HELE
10149,NIO
10150,ELAN
10151,ARW
10152,PGRE
10153,ASYS
10154,JPXN
10155,AFK
10156,LMNX
10157,GBRG
10158,OEPWU
10159,SVC
10160,KOKU
10161,GBLIL
10162,AVXL
10163,RMBS
10164,VINP
10165,FIXX
10166,FORE
10167,FCAX
10168,HIPR
10169,JUNZ
10170,GNL$A
10171,FTHI
10172,ETV
10173,FXU
10174,CIK
10175,TCACU
10176,DXJ
10177,EBLU
10178,SPDW
10179,NE
10180,UOCT
10181,MOV
10182,SKOR
10183,BSDE
10184,BSGAU
10185,JHMC
10186,SPXE
10187,ESCA
10188,ISOS.U
10189,OPEN
10190,ENFAU
10191,RDS.B
10192,RPG
10193,FBCV
10194,HBANP
10195,RUSHB
10196,REGI
10197,DRV
10198,OPA
10199,HTD
10200,RBIN
10201,DTN
10202,FLEH
10203,QQH
10204,MTX
10205,TEGS
10206,GDYN
10207,MDC
10208,USB$M
10209,KOMP
10210,DFNS.W
10211,ZKIN
10212,APEI
10213,ZTO
10214,THCBW
10215,KELYA
10216,DUSL
10217,CHII
10218,NTB
10219,WPCA
10220,NEWP
10221,OXLCL
10222,CMLTW
10223,ORBC
10224,VSSYW
10225,HUBB
10226,RTP.U
10227,ALG
10228,LMND
10229,GROW
10230,PLUS
10231,GACQU
10232,SGBX
10233,CLLS
10234,FLQS
10235,UAA
10236,BBEU
10237,GCAC
10238,SWAV
10239,RVT
10240,JPM
10241,NNY
10242,ULST
10243,CASH
10244,LWAY
10245,GNACW
10246,MQT
10247,AXS
10248,COIN
10249,VAQC
10250,JPM$J
10251,HKND
10252,LMFA
10253,OPT
10254,OZK
10255,TWO$A
10256,RPT$D
10257,HJLI
10258,FOREU
10259,PRMW
10260,NBA.W
10261,QTS$A
10262,PXUS
10263,CHEF
10264,LRN
10265,BRKL
10266,VS
10267,CAHCU
10268,WTRU
10269,RS
10270,XCUR
10271,SPE$B
10272,RPM
10273,TTCF
10274,ESTE
10275,DFHY
10276,CLFD
10277,ALKT
10278,AIN
10279,TDSC
10280,UTSL
10281,ARRWU
10282,ETI$
10283,HIBL
10284,IPWR
10285,PV.U
10286,CNTY
10287,GRA
10288,DZSI
10289,GSAQU
10290,RWK
10291,CRNT
10292,HONE
10293,ITOS
10294,BSMX
10295,ASMB
10296,KF
10297,CARA
10298,MGV
10299,DDT
10300,LSF
10301,HIMS.W
10302,DNOW
10303,SYNA
10304,MBWM
10305,HNI
10306,VCLT
10307,ACBI
10308,AGAC.W
10309,BC$A
10310,FND
10311,RPAI
10312,OACB.U
10313,PBI$B
10314,FTXD
10315,LMBS
10316,NSTD.U
10317,LXU
10318,PCG$H
10319,BANX
10320,MAA
10321,MGP
10322,USX
10323,ARBG
10324,EPSN
10325,MAACW
10326,QIWI
10327,KSICW
10328,TWNI.W
10329,FDUSG
10330,PTEN
10331,OVM
10332,ACQR
10333,PKX
10334,FSBW
10335,APO
10336,DHCNL
10337,VTWO
10338,AMH$G
10339,BRBS
10340,SRVR
10341,CMLS
10342,RIO
10343,KMT
10344,SGLB
10345,NVO
10346,PUTW
10347,BWMX
10348,NAKD
10349,AAME
10350,CPI
10351,AZAA
10352,GLU$A
10353,ISSC
10354,FOREW
10355,FRC$H
10356,APO$B
10357,GOGO
10358,GRIN
10359,ACGL
10360,MGRC
10361,NMK$C
10362,ESGV
10363,BITE
10364,CBOE
10365,DCRNW
10366,CRU
10367,EB
10368,EKAR
10369,HEZU
10370,DBL
10371,CASI
10372,MJO
10373,AMPI.W
10374,STAG
10375,KXIN
10376,BAND
10377,TMP
10378,ET$E
10379,GROMW
10380,DTF
10381,VMC
10382,ABEO
10383,IWF
10384,YSACW
10385,AADR
10386,ARAY
10387,SD
10388,DCRNU
10389,EXTN
10390,EEMA
10391,GSQD.U
10392,MAYS
10393,PXQ
10394,DMYI.W
10395,CSCO
10396,IPVA
10397,HEPA
10398,KIN
10399,NKTR
10400,KRP
10401,JRJC
10402,APSG.U
10403,AN
10404,ONTF
10405,PG
10406,FN
10407,TMDV
10408,WOOD
10409,DBJP
10410,BCAB
10411,LDHAW
10412,ALGT
10413,SIGIP
10414,TTC
10415,VPCC
10416,FXR
10417,TPIC
10418,AVTR
10419,ENZ
10420,BWMN
10421,KDNY
10422,BSX$A
10423,NAPR
10424,VTNR
10425,BSV
10426,VCEB
10427,PLOW
10428,OMF
10429,APYX
10430,DMRM
10431,TDG
10432,TLGA.U
10433,IBEX
10434,LMPX
10435,PFSW
10436,SRDX
10437,SNRH
10438,YEXT
10439,BPMC
10440,KEYS
10441,PSB
10442,Y
10443,EGF
10444,SRAC
10445,RE
10446,CFVIU
10447,ATCO$D
10448,FTNT
10449,AFT
10450,VPCC.W
10451,ITQ
10452,RTPZ.U
10453,EGAN
10454,AXS$E
10455,ARGD
10456,TYO
10457,RUN
10458,CMSD
10459,NFBK
10460,ACEL
10461,TWNKW
10462,TA
10463,ERO
10464,GECCN
10465,RSXJ
10466,USDU
10467,KPLT
10468,BRX
10469,RAVE
10470,CCJ
10471,KIM
10472,CTEST.L
10473,PANL
10474,BHK
10475,XSD
10476,PRLD
10477,TBSA
10478,BLUE
10479,FOCT
10480,IMTX
10481,MVV
10482,XLE
10483,OXSQG
10484,CHFW.W
10485,CLPR
10486,DCO
10487,EWRE
10488,ALUS
10489,CPLG
10490,TRTX
10491,EAI
10492,AGM$G
10493,VPU
10494,WSTG
10495,HHC
10496,BECN
10497,FNB$E
10498,NEM
10499,TFC$O
10500,VIOT
10501,ITA
10502,SAF
10503,IPO
10504,UMAY
10505,TBK
10506,IIM
10507,EEMS
10508,MAQCU
10509,FLEX
10510,EEH
10511,DY
10512,CDW
10513,RVNC
10514,DS$B
10515,UWMC
10516,BMTX
10517,ORI
10518,EMTL
10519,FBHS
10520,LOB
10521,FFTY
10522,IFN
10523,WES
10524,ACAD
10525,OPTT
10526,ISBC
10527,AGNC
10528,GMDA
10529,PEX
10530,ALGN
10531,OPP$A
10532,JBL
10533,MIE
10534,FRSX
10535,PTCT
10536,OR
10537,ONEO
10538,COCP
10539,PHVS
10540,ROCK
10541,AOR
10542,PRAX
10543,AXU
10544,TGI
10545,PQLC
10546,CND.U
10547,VEA
10548,EWV
10549,RBLX
10550,INBX
10551,TBIO
10552,CNEY
10553,GNE
10554,TEQI
10555,CNP
10556,IDT
10557,SCDL
10558,IIIN
10559,SWKS
10560,IVOV
10561,LOKM.W
10562,MDJH
10563,AIZ
10564,BSMN
10565,UNP
10566,NGCA
10567,VTGN
10568,SBB
10569,ACES
10570,SBII
10571,XONE
10572,ZJZZT
10573,LOUP
10574,ATCX
10575,PTON
10576,FT
10577,AY
10578,EBAC
10579,GENE
10580,IDLV
10581,IWM
10582,IWN
10583,OCTZ
10584,TPVG
10585,TRX
10586,TDA
10587,CRESY
10588,IGEB
10589,FIV
10590,XEL
10591,TMTS
10592,DBEF
10593,VENAR
10594,MFH
10595,ELAT
10596,AMG
10597,NAOV
10598,PIM
10599,JCIC
10600,XMPT
10601,FXL
10602,JGH
10603,LNFA.W
10604,PDFS
10605,CSM
10606,EQC$D
10607,USCI
10608,RLAY
10609,RNDM
10610,SWIR
10611,HCIIW
10612,FTXO
10613,ATRA
10614,MNSBP
10615,NETL
10616,POOL
10617,AFTY
10618,COLI
10619,FVT.U
10620,WTI
10621,IMRN
10622,URI
10623,XLF
10624,IFV
10625,NKE
10626,TWLVW
10627,WEN
10628,AVSF
10629,DFEN
10630,VGI
10631,BEEM
10632,TWLVU
10633,UCL
10634,FMO
10635,CARV
10636,VINC
10637,ROMO
10638,ACU
10639,VALQ
10640,GBRGR
10641,MRNA
10642,FRWAW
10643,AVDV
10644,ACIC.W
10645,FLIN
10646,IMOS
10647,FXH
10648,CATB
10649,BEP
10650,DWAW
10651,KC
10652,TMF
10653,PNNTG
10654,TUFN
10655,EYPT
10656,THC
10657,TPLC
10658,SR
10659,ENV
10660,PWOD
10661,SJT
10662,CORR$A
10663,GGT$E
10664,PEB$G
10665,GRWG
10666,PIZ
10667,AU
10668,ROT.U
10669,JMST
10670,SBSI
10671,BREZR
10672,EDZ
10673,BA
10674,AQWA
10675,GPM
10676,MUDSW
10677,FLZA
10678,LRMR
10679,SLYG
10680,IIIIU
10681,HRI
10682,DFPHU
10683,SPKBU
10684,NRBO
10685,HYB
10686,GCI
10687,BRCN
10688,TWCT
10689,SLM
10690,KBNTW
10691,CETXP
10692,ACCD
10693,CBT
10694,RIV
10695,TRQ
10696,JETS
10697,BFK
10698,WRLD
10699,WH
10700,SSRM
10701,BSN
10702,SKY
10703,SFB
10704,LSXMA
10705,WILC
10706,PDAC.U
10707,STX
10708,KCE
10709,EMCF
10710,SCOA
10711,IACB.W
10712,GNRC
10713,SFIG
10714,PRT
10715,EASG
10716,BIPH
10717,ILCB
10718,SMLV
10719,GUT
10720,AEMD
10721,SPVM
10722,HYLV
10723,CFFE
10724,DWUS
10725,ASA
10726,BUG
10727,RRR
10728,STM
10729,LCAPU
10730,IJT
10731,SUNS
10732,GALT
10733,WNW
10734,UNVR
10735,AVNT
10736,FVIV
10737,OTECU
10738,MDB
10739,ECOM
10740,PEO
10741,QTNT
10742,AJG
10743,AGD
10744,VYGG.U
10745,VZ
10746,PM
10747,FTC
10748,BH.A
10749,OSIS
10750,CRMD
10751,WIMI
10752,UGCE
10753,PRPB.U
10754,SQQQ
10755,EBTC
10756,VLATU
10757,IWFH
10758,FSFG
10759,VVPR
10760,CAP.U
10761,GLOP
10762,QQQX
10763,JCI
10764,JMM
10765,JVAL
10766,NDP
10767,HTRB
10768,MIN
10769,ESS
10770,OFLX
10771,SHO$H
10772,THFF
10773,NDAQ
10774,ETTX
10775,LTCHW
10776,ETACU
10777,NI
10778,ASLEW
10779,JSTC
10780,AUDC
10781,USOI
10782,COG
10783,FACT
10784,VCAR
10785,AAQC.U
10786,THM
10787,FMHI
10788,AOUT
10789,IGOV
10790,BSMQ
10791,EAOK
10792,ATIF
10793,BRZU
10794,CEM
10795,IACB.U
10796,AIH
10797,HALL
10798,LAC
10799,XBUY
10800,BXRX
10801,PUCKW
10802,FDVV
10803,GOED.W
10804,BCDA
10805,FLRT
10806,IBB
10807,SPGM
10808,JHME
10809,TERN
